"","description","url"
"201","FDA approved inotuzumab ozogamicin (BESPONSA,, Wyeth Pharmaceuticals Inc., a subsidiary of Pfizer Inc.) for the treatment of adults with relapsed or refractory B-cell precursor acute lymphoblastic leukemia (ALL). More Information. August 17, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-inotuzumab-ozogamicin-relapsed-or-refractory-b-cell-precursor-all"
"202","FDA granted regular approval to a liposome-encapsulated combination of daunorubicin and cytarabine (VYXEOS, Jazz Pharmaceuticals, Inc.) for the treatment of adults with newly-diagnosed therapy-related AML (t-AML) or AML with myelodysplasia-related changes (AML-MRC), two types of AML having a poor prognosis. More Information. August 3, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-liposome-encapsulated-combination-daunorubicin-cytarabine-adults-some-types-poor"
"203","FDA approved ibrutinib (Imbruvica, Pharmacyclics LLC) for the treatment of adult patients with chronic graft versus host disease (cGVHD) after failure of one or more lines of systemic therapy. This is the first FDA-approved therapy for the treatment of cGVHD. More Information. August 2, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-expands-ibrutinib-indications-chronic-gvhd"
"204","FDA granted regular approval to enasidenib (IDHIFA, Celgene Corp.) for the treatment of adult patients with relapsed or refractory acute myeloid leukemia with an isocitrate dehydrogenase-2 (IDH2) mutation as detected by an FDA-approved test. More Information. August 1, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-granted-regular-approval-enasidenib-treatment-relapsed-or-refractory-aml"
"205","FDA granted accelerated approval to nivolumab (OPDIVO, Bristol-Myers Squibb Company) for the treatment of patients 12 years and older with mismatch repair deficient (dMMR) and microsatellite instability high (MSI-H) metastatic colorectal cancer that has progressed following treatment with a fluoropyrimidine, oxaliplatin, and irinotecan. More Information. August 1, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-nivolumab-accelerated-approval-msi-h-or-dmmr-colorectal-cancer"
"206","FDA approved neratinib (NERLYNX, Puma Biotechnology, Inc.) for the extended adjuvant treatment of adult patients with early stage HER2-overexpressed/amplified breast cancer, to follow adjuvant trastuzumab-based therapy. More Information. July 17, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-neratinib-extended-adjuvant-treatment-early-stage-her2-positive-breast-cancer"
"207","FDA approved blinatumomab (BLINCYTO, Amgen Inc.) for the treatment of relapsed or refractory B-cell precursor acute lymphoblastic leukemia (ALL) in adults and children. More Information. July 11, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-regular-approval-blinatumomab-and-expands-indication-include-philadelphia-chromosome"
"208","FDA approved L-glutamine oral powder (Endari, Emmaus Medical, Inc.) for oral administration to reduce the acute complications of sickle cell disease in adult and pediatric patients 5 years and older. More Information. July 7, 2012","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approved-l-glutamine-powder-treatment-sickle-cell-disease"
"209","FDA granted marketing approval to the Praxis Extended RAS Panel (Illumina, Inc.), a next generation sequencing (NGS) test to detect certain genetic mutations in RAS genes in tumor samples of patients with metastatic colorectal cancer (mCRC). The test is used to aid in the identification of patients who may be eligible for treatment with panitumumab (VECTIBIX, Amgen, Inc.). More Information. June 29, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-granted-marketing-approval-praxis-extended-ras-panel"
"210","FDA approved betrixaban (BEVYXXA, Portola) for the prophylaxis of venous thromboembolism (VTE) in adult patients hospitalized for an acute medical illness who are at risk for thromboembolic complications due to moderate or severe restricted mobility and other risk factors for VTE. More Information. June 23, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approved-betrixaban-bevyxxa-portola-prophylaxis-venous-thromboembolism-vte-adult-patients"
"211","FDA granted regular approvals to dabrafenib and trametinib (TAFINLAR and MEKINIST, Novartis Pharmaceuticals Inc.) administered in combination for patients with metastatic non-small cell lung cancer (NSCLC) with BRAF V600E mutation as detected by an FDA-approved test. More Information. June 22, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-regular-approval-dabrafenib-and-trametinib-combination-metastatic-nsclc-braf-v600e"
"212","FDA granted regular approval to the combination of rituximab and hyaluronidase human (RITUXAN HYCELA, Genentech Inc.) for adult patients with follicular lymphoma, diffuse large B-cell lymphoma, and chronic lymphocytic leukemia. More Information. June 22, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-rituximab-plus-hyaluronidase-combination-treatment-fl-dlbcl-and-cll"
"213","FDA approved aminolevulinic acid hydrochloride, known as ALA HCl (Gleolan, NX Development Corp.) as an optical imaging agent indicated in patients with gliomas (suspected World Health Organization Grades III or IV on preoperative imaging) as an adjunct for the visualization of malignant tissue during surgery. More Information. June 6, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/aminolevulinic-acid-hydrochloride-known-ala-hcl-gleolan-nx-development-corp-optical-imaging-agent"
"214","FDA granted regular approval to ceritinib (ZYKADIA, Novartis Pharmaceuticals Corp.) for patients with metastatic non-small cell lung cancer (NSCLC) whose tumors are anaplastic lymphoma kinase (ALK)-positive as detected by an FDA-approved test. More Information. May 26, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-broadens-ceritinib-indication-previously-untreated-alk-positive-metastatic-nsclc"
"215","FDA granted accelerated approval to pembrolizumab (KEYTRUDA, Merck & Co.) for adult and pediatric patients with unresectable or metastatic, microsatellite instability-high (MSI-H) or mismatch repair deficient (dMMR) solid tumors that have progressed following prior treatment and who have no satisfactory alternative treatment options or with MSI-H or dMMR colorectal cancer that has progressed following treatment with a fluoropyrimidine, oxaliplatin, and irinotecan. More Information. May 23, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-accelerated-approval-pembrolizumab-first-tissuesite-agnostic-indication"
"216","FDA granted regular approval to pembrolizumab (KEYTRUDA, Merck and Co., Inc.) for patients with locally advanced or metastatic urothelial carcinoma who have disease progression during or following platinum-containing chemotherapy or within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy. More Information. May 18, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/pembrolizumab-keytruda-advanced-or-metastatic-urothelial-carcinoma"
"217","FDA granted accelerated approval to pembrolizumab (KEYTRUDA, Merck and Co., Inc.) in combination with pemetrexed and carboplatin for the treatment of patients with previously untreated metastatic non-squamous non-small cell lung cancer (NSCLC). More Information. May 10, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/pembrolizumab-keytruda-5-10-2017"
"218","FDA granted accelerated approval to avelumab (BAVENCIO, EMD Serono, Inc.) for patients with locally advanced or metastatic urothelial carcinoma whose disease progressed during or following platinum-containing chemotherapy or within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy. More Information. May 9, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-accelerated-approval-avelumab-urothelial-carcinoma"
"219","FDA granted accelerated approval to durvalumab (IMFINZI, AstraZeneca UK Limited) for the treatment of patients with locally advanced or metastatic urothelial carcinoma who have disease progression during or following platinum-containing chemotherapy or who have disease progression within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy. More Info","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/durvalumab-imfinzi"
